INCIDENCECODE,LABEL,INCIDENCEDATE,GTICODE
1963054113968_0,últimas,2016-09-20 14:22:34,M0051MCX0040
1963054113968_1,últimas,2016-09-20 14:22:34,M0051MCX0040
1963756521353_1,vacía,2016-09-09 20:41:34,8.36.1500.10 P
1965713400978,volvía,2016-04-21 12:38:28,8.21.1522.10 C
1973873969353_1,situará,2016-08-29 20:31:32,8.33.1504.30 E
1974036030545,órganos,2016-06-15 16:19:04,8.31.1400.30 I
1977554143522,últimas,2016-09-01 13:56:07,M0051MCX0032
198346929528,girl,2016-06-14 20:33:32,8.33.1504.30 E
1983779673312_0,últimas,2016-04-27 16:43:16,8.52.1503.30 K
1983779673312_1,tratada,2016-04-27 16:43:16,8.52.1503.30 K
1987089165027,últimas,2016-05-16 10:01:04,8.36.1508.10 A
1987978823948,viernes,2016-05-17 17:50:34,8.28.1311.30 V
1988655604090_1,órganos,2016-09-12 20:33:15,8.24.1421.30 H
1989176745858,zona,2016-06-17 19:06:40,8.24.1403.30 K
1989301021845_0,órganos,2016-09-21 18:08:09,8.31.1505.30 I
1989301021845_1,reacciones,2016-09-21 18:08:09,8.31.1505.30 I
1989301021845_2,reacciones,2016-09-21 18:08:09,8.31.1505.30 I
1989301021845_3,táctico,2016-09-21 18:08:09,8.31.1505.30 I
1990593234616_0,técnicas,2016-09-22 20:59:12,8.33.1501.30 H
1990593234616_1,tratada,2016-09-22 20:59:12,8.33.1501.30 H
1993135258282_1,viven,2016-07-06 12:54:59,8.47.1503.30 D
1993870836218,volara,2016-06-06 18:12:38,M0048MCX0013
2003603464495_0,órganos,2016-04-29 13:30:33,8.27.1595.30 G
2003603464495_1,últimas,2016-04-29 13:30:33,8.27.1595.30 G
2007709017458_0,vecino,2016-08-08 14:29:54,8.32.1501.10 J
2007709017458_1,volvía,2016-08-08 14:29:54,8.32.1501.10 J
201179595980_1,últimas,2016-09-14 16:44:40,8.00.1319.30 L
2019222346348,últimas,2016-03-29 14:06:39,8.99.1400.10 J
2029596198729_0,últimas,2016-08-09 10:59:16,M0052MCX0019
2029596198729_1,órganos,2016-08-09 10:59:16,M0052MCX0019
2029596198729_2,vuelve,2016-08-09 10:59:16,M0052MCX0019
2029596198729_3,tratada,2016-08-09 10:59:16,M0052MCX0019
2033827211014_1,tren,2016-10-07 21:21:23,M0053MCX0035
2037676362351,últimas,2016-05-20 13:52:24,8.32.1530.10 G
2044006373970_0,zarzalejos,2016-08-30 10:41:12,8.29.1508.10 P
2044006373970_1,volvía,2016-08-30 10:41:12,8.29.1508.10 P
2045083258317,órganos,2016-07-09 10:23:56,8.52.1508.30 D
2045262693713,última,2016-04-25 19:25:27,M0049MCX0000
2051374500364_0,supuso,2016-09-14 18:48:13,8.31.1603.50 F
2051374500364_1,tocado,2016-09-14 18:48:13,8.31.1603.50 F
2060511089099_0,órganos,2016-05-10 20:55:09,8.33.1503.30 J
2060511089099_1,últimas,2016-05-10 20:55:09,8.33.1503.30 J
2064809836987,volvía,2016-06-20 21:28:48,8.52.1507.30 K
2066908662566_0,técnicas,2016-09-22 19:28:17,8.33.1501.30 H
2066908662566_1,tratada,2016-09-22 19:28:17,8.33.1501.30 H
2067032898309_1,últimas,2016-06-28 17:06:58,8.99.1505.10 A
2067673513390,últimas,2016-10-07 17:01:57,8.32.1546.30 H
2067781397610,volar,2016-08-23 08:28:18,8.52.1505.30 E
2068926808111,táctico,2016-06-24 12:49:37,8.26.1605.30 F
2080004310506,últimas,2016-09-22 21:21:31,8.73.1503.30 E
2081786648386,últimas,2016-06-27 14:18:34,8.32.1542.20 G
2083735973679,volvía,2016-09-09 12:36:35,8.27.1510.30 F
2094811826348,últimas,2016-09-22 18:47:54,M0050MCX0045
2096088870690,últimas,2016-06-20 21:07:42,8.25.1500.30 N
2099904842544,sufrir,2016-09-20 12:36:39,8.32.1542.20 G
2105737998697,órganos,2016-07-08 09:53:11,8.25.1500.30 N
2108934202767_0,volar,2016-07-12 21:16:01,8.21.1510.10 G
2108934202767_1,últimas,2016-07-12 21:16:01,8.21.1510.10 G
21123691405,volara,2016-08-05 07:26:19,8.22.1500.30 G
2121242848198,vuelo,2016-09-28 21:29:27,8.28.1300.10 L
2122952177531_0,órganos,2016-08-25 18:26:53,8.36.1501.10 N
2122952177531_1,órganos,2016-08-25 18:26:53,8.36.1501.10 N
213171054581,seguirá,2016-10-05 10:20:18,8.52.1503.30 K
2133091598603,órganos,2016-05-06 22:05:40,8.25.1500.30 N
2133094278117,órganos,2016-07-07 09:05:47,8.27.1591.30 H
2136497321345,vacía,2016-08-30 16:56:36,8.27.1500.10 D
2137121195738,vivió,2016-04-28 19:30:51,8.28.1508.10 G
2139291774205,órganos,2016-05-18 12:58:14,8.32.1501.10 J
2141277336893_1,ver,2016-05-12 08:29:54,8.33.1502.30 O
214170168509,volara,2016-09-09 08:44:35,8.28.1451.30 P
2144607634635,vacía,2016-08-25 08:15:24,8.27.1500.10 D
2145736342783,vivido,2016-04-29 21:47:08,M0046MCX0027
2148916617493,órganos,2016-06-02 21:03:24,8.52.1502.30 L
2149565602240,tribunal,2016-08-27 08:12:32,8.28.1300.10 L
2150414544789,órganos,2016-05-13 14:24:46,8.29.1507.30 K
2150806825746,tribunal,2016-08-05 11:10:45,M0052MCX0019
2153373131472,últimas,2016-06-28 09:09:17,8.28.1452.30 M
215542268020_1,órganos,2016-09-07 10:56:21,8.33.1502.30 O
2155572821947_0,vivir,2016-04-21 20:34:46,8.43.1500.30 M
2155572821947_1,últimas,2016-04-21 20:34:46,8.43.1500.30 M
2155572821947_2,vivir,2016-04-21 20:34:46,8.43.1500.30 M
2155572821947_3,situará,2016-04-21 20:34:46,8.43.1500.30 M
2165232207950_0,últimas,2016-09-29 14:22:51,8.23.1503.30 J
2165232207950_1,recordaba,2016-09-29 14:22:51,8.23.1503.30 J
2165372467473_1,órganos,2016-06-18 13:44:56,8.35.1505.30 J
2165523236990,volvía,2016-06-28 19:15:58,8.27.1534.10 G
2165647009705,últimas,2016-07-06 17:01:07,8.27.1562.30 J
2166326898462_1,traumatizó,2016-06-08 12:49:10,8.33.1507.30 J
2166852055750,zarzalejos,2016-06-30 11:41:57,8.31.1402.30 H
217218275191_0,vivía,2016-04-20 18:30:44,8.43.1511.30 J
217218275191_1,volara,2016-04-20 18:30:44,8.43.1511.30 J
2173900465664_0,ver,2016-04-23 14:25:33,8.26.1505.10 K
2173900465664_1,volar,2016-04-23 14:25:33,8.26.1505.10 K
2173900465664_2,técnicas,2016-04-23 14:25:33,8.26.1505.10 K
2175714639168_0,volar,2016-07-12 21:16:01,M0051MCX0025
2175714639168_1,últimas,2016-07-12 21:16:01,M0051MCX0025
2176555988725,volvía,2016-09-21 10:01:16,8.43.1541.30 K
2193902212368_1,suicida,2016-10-06 08:44:45,8.30.1501.10 G
2196796624891_0,xunta,2016-10-03 16:24:32,8.36.1500.10 P
2196796624891_1,ética,2016-10-03 16:24:32,8.36.1500.10 P
2198978346547,últimas,2016-07-12 18:26:50,8.29.1510.30 B
219966756439,volara,2016-09-14 12:30:27,M0057MCX0004
2203859470549,viernes,2016-07-12 21:52:32,8.48.1504.10 O
2204207080716,volvía,2016-08-26 09:59:37,8.21.1523.10 D
2208517959648_0,órganos,2016-07-28 17:58:02,8.52.1507.30 K
2208517959648_1,órganos,2016-07-28 17:58:02,8.52.1507.30 K
2208517959648_2,ética,2016-07-28 17:58:02,8.52.1507.30 K
2210362861323_1,órganos,2016-06-20 17:47:59,8.25.1500.30 N
2211222752329,últimas,2016-10-06 20:34:26,8.33.1502.30 O
2218192439667,últimas,2016-08-29 21:47:49,8.28.1311.30 V
2218667539753,vez,2016-08-31 08:38:59,8.27.1500.10 D
2222497037125,volar,2016-08-31 22:00:04,8.43.1573.30 J
2223704259892,tuvo,2016-09-28 14:18:23,8.48.1504.10 O
2224146725319,pregunta,2016-09-28 16:09:52,8.28.1300.10 L
222615081477,restaurar,2016-04-27 11:28:14,8.32.1536.30 H
2229690230473,volvía,2016-09-28 18:23:51,8.27.1553.30 E
2229997446628_1,últimas,2016-09-28 22:24:01,8.32.1604.50 J
2229997446628_2,órganos,2016-09-28 22:24:01,8.32.1604.50 J
2233546997515,últimas,2016-09-12 20:31:39,8.32.1546.30 H
2239282618897_1,órganos,2016-10-10 14:02:41,8.89.1607.30 G
2239957854547,últimas,2016-09-12 13:41:00,8.31.1601.50 J
2248442597446,volvía,2016-04-29 08:23:42,8.27.1595.30 G
2249430766393,top,2016-10-10 19:01:06,8.36.1500.10 Q
2259523388958,volara,2016-06-23 14:03:57,8.34.1509.30 J
2264659521413_1,últimas,2016-07-28 13:59:19,8.29.1501.10 O
2269120217343,últimas,2016-09-05 10:16:48,M0051MCX0032
2270638957441,perdono,2016-06-20 13:57:38,8.43.1572.30 J
2274807444032_1,viven,2016-05-16 19:39:23,M0047MCX0008
2280306934632,volvía,2016-08-30 22:07:49,8.43.1573.30 J
2284201139544,órganos,2016-06-29 20:05:13,8.28.1313.30 N
2284884864294_0,órganos,2016-06-30 21:10:11,8.36.1501.10 N
2284884864294_1,volara,2016-06-30 21:10:11,8.36.1501.10 N
2285044415876_0,ángel,2016-06-02 19:16:58,8.27.1552.30 C
2285044415876_1,órganos,2016-06-02 19:16:58,8.27.1552.30 C
228558667949_0,visto,2016-04-22 21:47:36,8.21.1513.20 K
228558667949_1,volar,2016-04-22 21:47:36,8.21.1513.20 K
228558667949_2,órganos,2016-04-22 21:47:36,8.21.1513.20 K
228558667949_3,órganos,2016-04-22 21:47:36,8.21.1513.20 K
2290023863575_1,órganos,2016-09-26 21:30:07,M0057MCX0008
2290962937905,vacía,2016-09-30 19:23:38,8.36.1501.10 N
2292937122923_0,revelan,2016-08-29 11:00:53,8.33.1502.30 O
2292937122923_1,tienen,2016-08-29 11:00:53,8.33.1502.30 O
2295963054470_1,tratada,2016-07-25 19:11:33,8.52.1503.30 K
2296233712603,tribunal,2016-09-19 21:24:46,8.27.1601.50 E
2299327033296,viernes,2016-05-17 22:08:44,8.73.1500.30 I
2303485873123,órganos,2016-04-12 12:32:53,8.33.1400.30 J
2306140704708,rey,2016-07-06 11:08:20,8.47.1503.30 D
2308697884717_1,volar,2016-09-12 13:27:50,8.99.1450.30 B
2308956536644_0,ángel,2016-05-09 13:30:33,8.28.1508.10 G
2308956536644_1,tiene,2016-05-09 13:30:33,8.28.1508.10 G
2314867731396_1,viven,2016-07-05 21:30:54,8.47.1503.30 D
2316118487694_1,viven,2016-10-04 21:25:06,8.47.1503.30 D
2320199414566,últimas,2016-09-30 21:50:48,8.28.1303.20 F
2321020831829_1,últimas,2016-04-20 11:09:28,8.23.1503.30 I
2323577393061_0,órganos,2016-06-14 21:51:47,8.25.1500.30 N
2323577393061_1,vivido,2016-06-14 21:51:47,8.25.1500.30 N
2327626483688,prolonga,2016-07-01 16:51:37,M0050MCX0027
2332019095871_1,órganos,2016-08-09 09:52:23,M0052MCX0019
2332019095871_2,vuelve,2016-08-09 09:52:23,M0052MCX0019
2332019095871_3,tratada,2016-08-09 09:52:23,M0052MCX0019
2338209718391_1,surgen,2016-05-05 20:26:55,8.35.1503.10 O
2338209718391_2,reacciones,2016-05-05 20:26:55,8.35.1503.10 O
2338321476610,volvía,2016-05-16 12:28:45,8.27.1553.30 E
2339160280081,técnicas,2016-06-24 16:17:41,8.32.1546.30 H
2341267876273,volvía,2016-08-22 21:50:04,8.32.1576.30 M
2341346352921,volara,2016-08-02 13:53:18,8.22.1500.30 G
2342382200828_1,protagonizadas,2016-05-18 13:30:34,8.35.1503.10 O
2348479019463,órganos,2016-08-29 11:23:01,8.27.1542.10 E
2352607632608,últimas,2016-08-23 10:47:49,8.43.1550.30 J
2355852436227_0,único,2016-06-08 18:26:19,8.27.1592.30 G
2355852436227_1,últimas,2016-06-08 18:26:19,8.27.1592.30 G
2360088057637_1,volara,2016-08-05 14:07:29,M0052MCX0013
2362871878775,órganos,2016-05-06 21:17:52,8.34.1509.30 J
2373462043114_1,últimas,2016-07-01 16:52:18,8.36.1502.30 I
2373462043114_2,permitiera,2016-07-01 16:52:18,8.36.1502.30 I
2373618174331,volara,2016-09-09 08:29:16,8.28.1451.30 P
2376117662161,órganos,2016-05-18 10:29:06,8.28.1510.10 K
2380335657684,tratada,2016-08-10 12:59:11,8.48.1504.10 O
2383181306519,últimas,2016-03-17 16:55:15,8.24.1422.30 G
2386527588346,últimas,2016-04-27 17:50:50,8.21.1512.20 F
238809393672_0,vecino,2016-06-24 13:06:54,8.28.1310.30 U
238809393672_1,órganos,2016-06-24 13:06:54,8.28.1310.30 U
2389184773544_1,suicida,2016-10-04 11:20:43,8.24.1502.30 K
2391133977338_0,órganos,2016-05-12 13:57:37,8.32.1533.10 D
2391133977338_1,volar,2016-05-12 13:57:37,8.32.1533.10 D
2391133977338_2,ángel,2016-05-12 13:57:37,8.32.1533.10 D
2401105909813,órganos,2016-05-07 12:26:39,8.43.1550.30 J
2407340124478,victoria,2016-08-31 13:42:23,8.27.1591.30 H
2408135725704,visto,2016-09-13 21:03:11,8.28.1505.20 K
2410619115719,volvía,2016-09-12 08:18:03,8.28.1522.10 B
2415458870042,traumatizó,2016-08-11 13:35:09,M0052MCX0025
2420039760176,últimas,2016-07-22 11:31:26,8.43.1621.30 B
2420803257646_1,viven,2016-09-02 12:27:50,8.47.1503.30 D
2422160362780_0,viernes,2016-06-03 22:03:14,8.43.1540.30 L
2422160362780_1,washington,2016-06-03 22:03:14,8.43.1540.30 L
242658982932,tienen,2016-04-11 08:48:04,8.31.1406.30 H
2431616967136,órganos,2016-09-21 14:11:35,8.31.1503.30 H
2432741601339,volar,2016-10-08 13:14:23,8.24.1600.50 M
2434700137644,órganos,2016-07-28 12:59:29,8.31.1503.30 H
2435318319348,últimas,2016-09-30 21:28:03,8.28.1303.20 F
2435985873371,unión,2016-08-23 08:43:07,8.35.1506.30 H
2437113822013,órganos,2016-03-21 14:22:02,8.42.1402.10 I
2440666403807_1,viven,2016-09-02 13:33:03,8.47.1503.30 D
2442117509097,últimas,2016-09-21 14:30:34,8.27.1600.50 L
2447547075626,vecino,2016-05-17 19:12:17,8.24.1416.30 L
2449465951122,órganos,2016-06-21 14:18:45,8.73.1622.50 D
2453030943573,tratada,2016-09-29 14:25:36,8.27.1555.30 E
2459201850660,ver,2016-06-18 11:10:51,8.73.1621.50 C
2461213824114,volara,2016-09-22 16:50:01,8.52.1503.30 K
2464101687616,últimas,2016-09-27 08:45:04,8.24.1426.30 I
2464900223183,tratada,2016-09-13 08:03:03,8.28.1516.10 M
2466400408687_1,órganos,2016-10-06 10:06:59,8.30.1501.10 G
2466785140674_1,viven,2016-07-06 12:29:47,8.47.1503.30 D
248399930091_1,órganos,2016-07-25 16:12:16,8.34.1517.30 H
2484644678921,volar,2016-04-11 22:01:48,8.36.1500.10 O
248486613306_1,veces,2016-07-01 17:55:49,8.48.1504.10 O
2493002292834,volvía,2016-08-10 09:59:09,8.49.1500.10 F
2495306433220,volara,2016-05-05 11:21:23,8.35.1504.30 K
2496612235507_1,volar,2016-09-29 14:14:33,M0046MCX0107
2496612235507_2,últimas,2016-09-29 14:14:33,M0046MCX0107
250072781131,órganos,2016-08-29 08:33:55,8.27.1542.10 E
2502459061631,órganos,2016-06-14 17:18:19,8.28.1451.30 O
2503536588041,órganos,2016-07-28 08:30:36,8.34.1400.30 J
250490991760_0,órganos,2016-10-10 22:15:15,8.25.1500.30 O
250490991760_1,órganos,2016-10-10 22:15:15,8.25.1500.30 O
250490991760_2,trasladado,2016-10-10 22:15:15,8.25.1500.30 O
2505789359205,volvía,2016-06-07 08:26:36,8.28.1520.10 K
2508302097750,volara,2016-08-22 13:09:06,8.52.1510.10 H
2508477453069,últimas,2016-09-01 21:46:00,8.32.1506.10 H
2512665216831,zona,2016-05-26 12:05:24,8.28.1300.10 L
2517693982854,volara,2016-06-02 18:47:11,8.31.1504.30 I
2523129513377_1,tratada,2016-05-03 16:30:09,8.33.1500.30 J
2529092117438_1,situará,2016-08-29 20:31:54,8.33.1504.30 E
2529179590805,últimas,2016-04-18 22:09:41,8.27.1500.10 D
2533020993331,órganos,2016-07-26 21:36:02,8.33.1504.30 E
2534716578235_1,ángel,2016-09-23 08:07:43,8.33.1500.30 J
2536284105243,unión,2016-07-21 16:58:09,8.35.1506.30 H
2540586021775,volara,2016-05-24 13:11:34,8.30.1503.10 F
254473322214_1,últimas,2016-07-28 14:02:48,8.29.1501.10 O
255866550212_1,últimas,2016-06-16 12:24:50,8.43.1543.30 K
2563692858574,últimas,2016-09-09 16:55:05,M0047MCX0065
2567890145655_0,permitiera,2016-08-10 14:29:45,8.43.1653.50 H
2567890145655_1,vivido,2016-08-10 14:29:45,8.43.1653.50 H
2573909126844_1,variarán,2016-09-03 14:14:08,M0047MCX0035
2579806583529_1,últimas,2016-06-23 13:11:40,8.33.1600.30 J
258262770367_1,órganos,2016-04-21 21:41:34,M0046MCX0023
2583252187676,tienen,2016-07-01 11:24:03,8.43.1540.30 L
2584298107444,zidane,2016-04-29 13:21:30,8.28.1505.20 J
2585198056023,órganos,2016-08-25 10:29:17,8.34.1509.30 J
2586050481789,viernes,2016-07-16 13:06:30,8.28.1462.20 F
2587994554979,revelan,2016-09-08 10:50:53,8.28.1461.30 F
2588438618288,órganos,2016-02-27 12:10:00,8.28.1300.10 L
2595743769765_0,órganos,2016-05-13 18:40:06,8.43.1541.30 K
2595743769765_1,negando,2016-05-13 18:40:06,8.43.1541.30 K
2598943685709,viernes,2016-09-02 19:33:47,8.30.1303.20 F
2602020854781,últimas,2016-07-26 21:42:13,M0052MCX0016
2605616715144,órganos,2016-08-11 10:34:25,8.27.1563.30 F
2611122131150,volara,2016-09-28 12:42:52,8.29.1503.10 I
2612838892662,situará,2016-09-30 12:15:37,8.23.1502.30 H
2619634475810,últimas,2016-04-23 11:50:21,8.27.1500.10 D
2626324898724,órganos,2016-06-24 16:49:45,8.32.1545.30 J
2628935009492,técnicas,2016-04-29 21:19:03,8.28.1515.10 M
264437399657_0,órganos,2016-05-04 18:00:58,8.28.1520.10 K
264437399657_1,ángel,2016-05-04 18:00:58,8.28.1520.10 K
2647898512048,pregunta,2016-09-28 16:06:30,8.28.1300.10 L
2648045855288,última,2016-08-07 11:12:17,8.28.1313.30 N
2648487729674,últimas,2016-05-16 20:58:58,8.26.1501.10 J
2650646422833_1,vivido,2016-07-25 08:54:01,8.32.1502.30 H
2655064643193,ángel,2016-07-15 12:58:06,8.99.1503.30 L
2656829843608_0,tribunal,2016-10-03 11:23:56,8.36.1500.10 P
2656829843608_1,zidane,2016-10-03 11:23:56,8.36.1500.10 P
2660964070602_0,tienen,2016-08-30 14:14:32,8.25.1621.30 B
2660964070602_1,tiene,2016-08-30 14:14:32,8.25.1621.30 B
266305686089,telecom,2016-04-26 20:46:07,8.31.1500.30 J
2667346120761,vuelo,2016-09-28 21:27:04,8.28.1300.10 L
2667542135305_1,ver,2016-04-12 10:56:50,8.27.1535.10 C
2669844754372,últimas,2016-06-28 17:45:07,8.32.1545.30 J
2671681554907,órganos,2016-05-24 12:59:47,8.33.1502.30 O
2682371334632_1,vivido,2016-06-10 19:30:34,8.21.1512.20 F
2682914057920,volcar,2016-07-26 14:11:48,8.24.1407.30 Q
2687893782094,volvía,2016-08-16 12:34:35,8.31.1503.30 H
269030687364_1,zarzalejos,2016-06-06 21:12:01,M0048MCX0024
2694794104462,volara,2016-07-07 16:44:35,8.27.1595.30 G
2697067692837_0,vivir,2016-04-21 20:31:21,8.43.1500.30 M
2697067692837_1,últimas,2016-04-21 20:31:21,8.43.1500.30 M
2697067692837_2,vivir,2016-04-21 20:31:21,8.43.1500.30 M
2697067692837_3,situará,2016-04-21 20:31:21,8.43.1500.30 M
2703036889089_1,órganos,2016-07-01 19:18:55,8.48.1504.10 O
2723495126518_1,últimas,2016-06-07 14:27:51,8.29.1503.10 I
2723495126518_2,órganos,2016-06-07 14:27:51,8.29.1503.10 I
2730443036817_1,viven,2016-05-09 20:18:21,M0047MCX0008
2736487247168,ver,2016-08-19 12:32:02,M0048MCX0049
273850223506,volvía,2016-07-01 18:39:33,8.32.1501.10 J
2738668140032,viernes,2016-06-10 10:47:31,8.28.1300.10 L
2746121469474,volvía,2016-09-27 10:54:21,8.27.1565.30 H
274888394209_1,últimas,2016-09-28 20:41:54,8.32.1502.30 H
2751764546320,situará,2016-07-22 16:40:14,8.34.1527.30 I
2756943889127_0,vecino,2016-04-28 14:11:10,8.36.1500.10 O
2756943889127_1,trasladado,2016-04-28 14:11:10,8.36.1500.10 O
2757744033345,volara,2016-06-07 17:34:42,8.36.1508.10 A
2767248658549_1,órganos,2016-09-02 10:59:20,8.32.1600.50 M
276758911893,volvía,2016-04-25 19:30:51,8.34.1521.30 G
2768235984802_1,vivido,2016-08-12 13:01:33,8.38.1610.20 A
2769149541226_0,vacía,2016-09-12 08:54:01,8.36.1500.10 P
2769149541226_1,xunta,2016-09-12 08:54:01,8.36.1500.10 P
2769149541226_2,órganos,2016-09-12 08:54:01,8.36.1500.10 P
2772038166557_1,zarzalejos,2016-05-13 13:51:24,8.26.1501.10 J
2774110340645,telecom,2016-07-18 21:40:03,8.34.1544.30 G
2790988226884,vacía,2016-08-25 08:17:04,8.27.1500.10 D
279199072482,últimas,2016-06-15 18:13:16,8.24.1502.30 K
279229843969_1,últimas,2016-09-02 18:16:49,8.27.1610.50 I
2795394888567,órganos,2016-06-15 16:18:15,8.31.1400.30 I
2795618734775,zona,2016-04-22 13:57:48,8.28.1321.10 G
2797701207793,volvía,2016-05-06 21:16:22,8.27.1566.30 F
2799021065443,viernes,2016-06-30 18:32:37,8.28.1300.10 L
280030319655_1,órganos,2016-07-20 22:11:35,8.28.1603.50 G
2803350334672_1,órganos,2016-08-30 13:18:01,8.33.1513.30 G
2815254679127,vivido,2016-06-13 12:23:31,8.29.1507.30 K
2817689004463_0,últimas,2016-08-10 17:03:27,8.43.1461.30 J
2817689004463_1,vivido,2016-08-10 17:03:27,8.43.1461.30 J
282472204443,últimas,2016-10-05 14:09:37,8.47.1503.30 D
2827260647872_0,restaurar,2016-07-18 14:09:10,8.35.1504.30 L
2827260647872_1,tratada,2016-07-18 14:09:10,8.35.1504.30 L
2830706563656,recaer,2016-04-28 20:37:44,8.28.1508.10 G
2834441311016_1,xunta,2016-06-01 14:13:10,8.25.1500.30 N
2834441311016_2,zarzalejos,2016-06-01 14:13:10,8.25.1500.30 N
2844842752788,última,2016-04-25 19:25:27,8.28.1313.30 N
2851565023548,órganos,2016-08-04 14:38:07,8.22.1600.50 L
2859410972361_1,órganos,2016-09-22 10:26:15,M0046MCX0090
2861385306600_1,órganos,2016-06-30 08:44:13,M0050MCX0037
2862665384356_0,perdono,2016-04-12 08:29:57,M0049MCX0003
2862665384356_1,utilicen,2016-04-12 08:29:57,M0049MCX0003
2871532324236,última,2016-08-07 08:33:14,8.28.1313.30 N
2873602463224_1,tropieza,2016-07-05 18:00:55,8.33.1502.30 O
2876210948936,zona,2016-05-18 19:13:24,8.32.1501.10 J
2876211517111,volara,2016-03-19 09:36:02,8.24.1425.30 B
2876901745537,tratada,2016-05-13 11:02:43,8.21.1523.10 D
2877377645442,volara,2016-10-04 13:47:53,8.27.1354.30 I
2881512775500,vivió,2016-08-20 11:47:46,8.99.1450.30 B
2885498551471_1,regresar,2016-08-29 19:20:29,8.43.1543.30 K
2885711606873,proporcional,2016-05-07 13:59:40,8.21.1510.10 G
2894053703132,volvía,2016-09-06 14:14:57,8.28.1459.30 B
289523435926,últimas,2016-06-21 14:00:32,8.43.1573.30 J
2896161627342_0,órganos,2016-08-25 14:06:50,8.34.1516.30 J
2896161627342_1,últimas,2016-08-25 14:06:50,8.34.1516.30 J
2909436036019,zidane,2016-05-16 15:56:38,8.28.1505.20 J
2911086697291,volara,2016-08-22 18:24:24,8.32.1576.30 M
2916860354200_1,recaer,2016-06-30 14:11:00,8.36.1500.10 P
2916860354200_2,revelan,2016-06-30 14:11:00,8.36.1500.10 P
2917634523044_1,perdono,2016-06-14 16:54:39,8.28.1451.30 O
2918001889467,ver,2016-09-08 19:22:57,8.32.1602.50 M
292383953773,volvía,2016-07-11 12:10:29,8.21.1523.10 D
2924295973293,volara,2016-05-09 10:31:49,8.28.1508.10 G
2927507195493_0,zabala,2016-03-01 13:07:29,8.28.1300.10 L
2927507195493_1,zidane,2016-03-01 13:07:29,8.28.1300.10 L
2929436089546_0,xunta,2016-09-08 22:19:16,8.36.1501.10 N
2929436089546_1,vivía,2016-09-08 22:19:16,8.36.1501.10 N
2930977597312,últimas,2016-08-17 08:06:34,8.25.1500.30 N
2948289563143,volvía,2016-06-14 16:52:28,8.28.1451.30 O
2957046129705_1,volar,2016-06-21 10:29:57,8.21.1515.30 M
2957677812859,órganos,2016-05-06 22:06:54,8.25.1500.30 N
2958035986309_1,últimas,2016-07-12 16:58:45,8.43.1452.30 G
297624888145,volvía,2016-04-20 12:24:14,8.21.1522.10 C
2977843026461_1,últimas,2016-05-19 20:37:38,8.52.1500.30 K
2977843026461_2,táctico,2016-05-19 20:37:38,8.52.1500.30 K
2979188782723_0,vivido,2016-10-10 14:35:52,8.28.1523.30 A
2979188782723_1,últimas,2016-10-10 14:35:52,8.28.1523.30 A
2979582875607,volara,2016-08-30 13:21:49,8.32.1501.10 J
2981468846774_0,últimas,2016-08-31 12:51:51,8.21.1510.10 G
2981468846774_1,tren,2016-08-31 12:51:51,8.21.1510.10 G
2982452882160,tratada,2016-06-08 20:53:23,8.32.1501.10 J
2990540708149,últimas,2016-06-01 12:26:15,8.28.1452.30 M
2993983880832_1,vivido,2016-04-08 13:41:09,8.43.1510.30 L
2994147454362,tienen,2016-08-31 13:40:51,8.43.1540.30 L
3006481342185,tuvo,2016-06-06 12:13:53,8.52.1502.30 L
3006740713428,tiene,2016-05-09 20:26:31,8.32.1533.10 D
3008039396470,órganos,2016-07-29 14:08:26,8.31.1503.30 H
3012084410014_1,viven,2016-08-16 11:27:05,8.47.1503.30 D
3013919356959,últimas,2016-09-12 20:31:12,8.32.1546.30 H
